,file_name,date,animal,minute
494,20180119_ANIMAL5_60min,20180119,5,60
495,20180119_ANIMAL5_6min,20180119,5,6
496,20180120_ANIMAL1_0min,20180120,1,0
497,20180120_ANIMAL1_10min,20180120,1,10
498,20180120_ANIMAL1_20min,20180120,1,20
499,20180120_ANIMAL1_30min,20180120,1,30
500,20180120_ANIMAL1_5min,20180120,1,5
501,20180120_ANIMAL1_60min,20180120,1,60
502,20180120_ANIMAL2_0min,20180120,2,0
503,20180120_ANIMAL2_10min,20180120,2,10
504,20180120_ANIMAL2_20min,20180120,2,20
505,20180120_ANIMAL2_30min,20180120,2,30
506,20180120_ANIMAL2_5min,20180120,2,5
507,20180120_ANIMAL2_60min,20180120,2,60
508,20180120_ANIMAL3_0min,20180120,3,0
509,20180120_ANIMAL3_10min,20180120,3,10
510,20180120_ANIMAL3_20min,20180120,3,20
511,20180120_ANIMAL3_30min,20180120,3,30
512,20180120_ANIMAL3_5min,20180120,3,5
513,20180120_ANIMAL3_60min,20180120,3,60
514,20180120_ANIMAL4_0min,20180120,4,0
515,20180120_ANIMAL4_10min,20180120,4,10
516,20180120_ANIMAL4_20min,20180120,4,20
517,20180120_ANIMAL4_30min,20180120,4,30
518,20180120_ANIMAL4_5min,20180120,4,5
519,20180120_ANIMAL4_60min,20180120,4,60
520,20180120_ANIMAL5_0min,20180120,5,0
521,20180120_ANIMAL5_20min,20180120,5,20
522,20180120_ANIMAL5_30min,20180120,5,30
523,20180120_ANIMAL5_5min,20180120,5,5
524,20180120_ANIMAL5_60min,20180120,5,60
525,20180121_ANIMAL1_0min,20180121,1,0
526,20180121_ANIMAL1_10min,20180121,1,10
527,20180121_ANIMAL1_20min,20180121,1,20
528,20180121_ANIMAL1_30min,20180121,1,30
529,20180121_ANIMAL1_5min,20180121,1,5
530,20180121_ANIMAL1_60min,20180121,1,60
531,20180203_ANIMAL1_0min,20180203,1,0
532,20180203_ANIMAL1_10min,20180203,1,10
533,20180203_ANIMAL1_20min,20180203,1,20
534,20180203_ANIMAL1_30min,20180203,1,30
535,20180203_ANIMAL1_5min,20180203,1,5
536,20180203_ANIMAL1_60min,20180203,1,60
537,20180203_ANIMAL2_0min,20180203,2,0
538,20180203_ANIMAL2_10min,20180203,2,10
539,20180203_ANIMAL2_20min,20180203,2,20
540,20180203_ANIMAL2_30min,20180203,2,30
541,20180203_ANIMAL2_5min,20180203,2,5
542,20180203_ANIMAL2_60min,20180203,2,60
543,20180203_ANIMAL3_0min,20180203,3,0
544,20180203_ANIMAL3_10min,20180203,3,10
545,20180203_ANIMAL3_20min,20180203,3,20
546,20180203_ANIMAL3_30min,20180203,3,30
547,20180203_ANIMAL3_5min,20180203,3,5
548,20180203_ANIMAL3_60min,20180203,3,60
549,20180427_ANIMAL2_0min,20180427,2,0
550,20180427_ANIMAL2_10min,20180427,2,10
551,20180427_ANIMAL2_15min,20180427,2,15
552,20180427_ANIMAL2_20min,20180427,2,20
553,20180427_ANIMAL2_25min,20180427,2,25
554,20180427_ANIMAL2_30min,20180427,2,30
555,20180427_ANIMAL2_35min,20180427,2,35
556,20180427_ANIMAL2_40min,20180427,2,40
557,20180427_ANIMAL2_45min,20180427,2,45
558,20180427_ANIMAL2_50min,20180427,2,50
559,20180427_ANIMAL2_55min,20180427,2,55
560,20180427_ANIMAL2_5min,20180427,2,5
561,20180427_ANIMAL2_60min,20180427,2,60
562,20180427_ANIMAL3_0min,20180427,3,0
563,20180427_ANIMAL3_10min,20180427,3,10
564,20180427_ANIMAL3_15min,20180427,3,15
565,20180427_ANIMAL3_20min,20180427,3,20
566,20180427_ANIMAL3_25min,20180427,3,25
567,20180427_ANIMAL3_30min,20180427,3,30
568,20180427_ANIMAL3_35min,20180427,3,35
569,20180427_ANIMAL3_40min,20180427,3,40
570,20180427_ANIMAL3_45min,20180427,3,45
571,20180427_ANIMAL3_50min,20180427,3,50
572,20180427_ANIMAL3_55min,20180427,3,55
573,20180427_ANIMAL3_5min,20180427,3,5
574,20180427_ANIMAL5_0min,20180427,5,0
575,20180427_ANIMAL5_10min,20180427,5,10
576,20180427_ANIMAL5_15min,20180427,5,15
577,20180427_ANIMAL5_20min,20180427,5,20
578,20180427_ANIMAL5_25min,20180427,5,25
579,20180427_ANIMAL5_30min,20180427,5,30
580,20180427_ANIMAL5_35min,20180427,5,35
581,20180427_ANIMAL5_40min,20180427,5,40
582,20180427_ANIMAL5_45min,20180427,5,45
583,20180427_ANIMAL5_50min,20180427,5,50
584,20180427_ANIMAL5_55min,20180427,5,55
585,20180427_ANIMAL5_5min,20180427,5,5
586,20180427_ANIMAL5_60min,20180427,5,60
587,20180427_ANIMAL6_0min,20180427,6,0
588,20180427_ANIMAL6_10min,20180427,6,10
589,20180427_ANIMAL6_15min,20180427,6,15
590,20180427_ANIMAL6_20min,20180427,6,20
591,20180427_ANIMAL6_25min,20180427,6,25
592,20180427_ANIMAL6_30min,20180427,6,30
593,20180427_ANIMAL6_35min,20180427,6,35
594,20180427_ANIMAL6_40min,20180427,6,40
595,20180427_ANIMAL6_45min,20180427,6,45
596,20180427_ANIMAL6_50min,20180427,6,50
597,20180427_ANIMAL6_55min,20180427,6,55
598,20180427_ANIMAL6_5min,20180427,6,5
599,20180427_ANIMAL6_60min,20180427,6,60
600,20180427_ANIMAL7_0min,20180427,7,0
601,20180427_ANIMAL7_10min,20180427,7,10
602,20180427_ANIMAL7_15min,20180427,7,15
603,20180427_ANIMAL7_20min,20180427,7,20
604,20180427_ANIMAL7_25min,20180427,7,25
605,20180427_ANIMAL7_30min,20180427,7,30
606,20180427_ANIMAL7_35min,20180427,7,35
607,20180427_ANIMAL7_40min,20180427,7,40
608,20180427_ANIMAL7_45min,20180427,7,45
609,20180427_ANIMAL7_50min,20180427,7,50
610,20180427_ANIMAL7_55min,20180427,7,55
611,20180427_ANIMAL7_5min,20180427,7,5
612,20180427_ANIMAL7_60min,20180427,7,60
613,20180427_ANIMAL8_0min,20180427,8,0
614,20180427_ANIMAL8_10min,20180427,8,10
615,20180427_ANIMAL8_15min,20180427,8,15
616,20180427_ANIMAL8_20min,20180427,8,20
617,20180427_ANIMAL8_25min,20180427,8,25
618,20180427_ANIMAL8_30min,20180427,8,30
619,20180427_ANIMAL8_35min,20180427,8,35
620,20180427_ANIMAL8_40min,20180427,8,40
621,20180427_ANIMAL8_45min,20180427,8,45
622,20180427_ANIMAL8_50min,20180427,8,50
623,20180427_ANIMAL8_55min,20180427,8,55
624,20180427_ANIMAL8_5min,20180427,8,5
625,20180503_ANIMAL1_0min,20180503,1,0
626,20180503_ANIMAL1_10min,20180503,1,10
627,20180503_ANIMAL1_15min,20180503,1,15
628,20180503_ANIMAL1_20min,20180503,1,20
629,20180503_ANIMAL1_25min,20180503,1,25
630,20180503_ANIMAL1_30min,20180503,1,30
631,20180503_ANIMAL1_35min,20180503,1,35
632,20180503_ANIMAL1_40min,20180503,1,40
633,20180503_ANIMAL1_45min,20180503,1,45
634,20180503_ANIMAL1_50min,20180503,1,50
635,20180503_ANIMAL1_55min,20180503,1,55
636,20180503_ANIMAL1_5min,20180503,1,5
637,20180503_ANIMAL1_60min,20180503,1,60
638,20180503_ANIMAL3_0min,20180503,3,0
639,20180503_ANIMAL3_10min,20180503,3,10
640,20180503_ANIMAL3_15min,20180503,3,15
641,20180503_ANIMAL3_20min,20180503,3,20
642,20180503_ANIMAL3_25min,20180503,3,25
643,20180503_ANIMAL3_30min,20180503,3,30
644,20180503_ANIMAL3_35min,20180503,3,35
645,20180503_ANIMAL3_40min,20180503,3,40
646,20180503_ANIMAL3_45min,20180503,3,45
647,20180503_ANIMAL3_50min,20180503,3,50
648,20180503_ANIMAL3_55min,20180503,3,55
649,20180503_ANIMAL3_5min,20180503,3,5
650,20180503_ANIMAL3_60min,20180503,3,60
651,20180503_ANIMAL5_0min,20180503,5,0
652,20180503_ANIMAL5_10min,20180503,5,10
653,20180503_ANIMAL5_15min,20180503,5,15
654,20180503_ANIMAL5_20min,20180503,5,20
655,20180503_ANIMAL5_25min,20180503,5,25
656,20180503_ANIMAL5_30min,20180503,5,30
657,20180503_ANIMAL5_35min,20180503,5,35
658,20180503_ANIMAL5_40min,20180503,5,40
659,20180503_ANIMAL5_45min,20180503,5,45
660,20180503_ANIMAL5_50min,20180503,5,50
661,20180503_ANIMAL5_55min,20180503,5,55
662,20180503_ANIMAL5_5min,20180503,5,5
663,20180503_ANIMAL5_60min,20180503,5,60
664,20180504_ANIMAL2_0min,20180504,2,0
665,20180504_ANIMAL2_10min,20180504,2,10
666,20180504_ANIMAL2_15min,20180504,2,15
667,20180504_ANIMAL2_20min,20180504,2,20
668,20180504_ANIMAL2_25min,20180504,2,25
669,20180504_ANIMAL2_30min,20180504,2,30
670,20180504_ANIMAL2_35min,20180504,2,35
671,20180504_ANIMAL2_40min,20180504,2,40
672,20180504_ANIMAL2_45min,20180504,2,45
673,20180504_ANIMAL2_50min,20180504,2,50
674,20180504_ANIMAL2_55min,20180504,2,55
675,20180504_ANIMAL2_5min,20180504,2,5
676,20180504_ANIMAL2_60min,20180504,2,60
677,20180504_ANIMAL4_0min,20180504,4,0
678,20180504_ANIMAL4_10min,20180504,4,10
679,20180504_ANIMAL4_15min,20180504,4,15
680,20180504_ANIMAL4_20min,20180504,4,20
681,20180504_ANIMAL4_25min,20180504,4,25
682,20180504_ANIMAL4_30min,20180504,4,30
683,20180504_ANIMAL4_35min,20180504,4,35
684,20180504_ANIMAL4_40min,20180504,4,40
685,20180504_ANIMAL4_45min,20180504,4,45
686,20180504_ANIMAL4_50min,20180504,4,50
687,20180504_ANIMAL4_55min,20180504,4,55
688,20180504_ANIMAL4_5min,20180504,4,5
689,20180504_ANIMAL4_60min,20180504,4,60
690,20180505_ANIMAL3_0min,20180505,3,0
691,20180505_ANIMAL3_10min,20180505,3,10
692,20180505_ANIMAL3_15min,20180505,3,15
693,20180505_ANIMAL3_20min,20180505,3,20
694,20180505_ANIMAL3_25min,20180505,3,25
695,20180505_ANIMAL3_30min,20180505,3,30
696,20180505_ANIMAL3_35min,20180505,3,35
697,20180505_ANIMAL3_40min,20180505,3,40
698,20180505_ANIMAL3_45min,20180505,3,45
699,20180505_ANIMAL3_50min,20180505,3,50
700,20180505_ANIMAL3_55min,20180505,3,55
701,20180505_ANIMAL3_5min,20180505,3,5
702,20180505_ANIMAL3_60min,20180505,3,60
703,20180505_ANIMAL4_0min,20180505,4,0
704,20180505_ANIMAL4_10min,20180505,4,10
705,20180505_ANIMAL4_15min,20180505,4,15
706,20180505_ANIMAL4_20min,20180505,4,20
707,20180505_ANIMAL4_25min,20180505,4,25
708,20180505_ANIMAL4_30min,20180505,4,30
709,20180505_ANIMAL4_35min,20180505,4,35
710,20180505_ANIMAL4_40min,20180505,4,40
711,20180505_ANIMAL4_45min,20180505,4,45
712,20180505_ANIMAL4_50min,20180505,4,50
713,20180505_ANIMAL4_55min,20180505,4,55
714,20180505_ANIMAL4_5min,20180505,4,5
715,20180505_ANIMAL4_60min,20180505,4,60
716,20180505_ANIMAL5_0min,20180505,5,0
717,20180505_ANIMAL5_10min,20180505,5,10
718,20180505_ANIMAL5_15min,20180505,5,15
719,20180505_ANIMAL5_20min,20180505,5,20
720,20180505_ANIMAL5_25min,20180505,5,25
721,20180505_ANIMAL5_30min,20180505,5,30
722,20180505_ANIMAL5_35min,20180505,5,35
723,20180505_ANIMAL5_40min,20180505,5,40
724,20180505_ANIMAL5_45min,20180505,5,45
725,20180505_ANIMAL5_50min,20180505,5,50
726,20180505_ANIMAL5_55min,20180505,5,55
727,20180505_ANIMAL5_5min,20180505,5,5
728,20180505_ANIMAL5_60min,20180505,5,60
729,20180509_ANIMAL1_0min,20180509,1,0
730,20180509_ANIMAL1_10min,20180509,1,10
731,20180509_ANIMAL1_15min,20180509,1,15
732,20180509_ANIMAL1_20min,20180509,1,20
733,20180509_ANIMAL1_25min,20180509,1,25
734,20180509_ANIMAL1_30min,20180509,1,30
735,20180509_ANIMAL1_35min,20180509,1,35
736,20180509_ANIMAL1_40min,20180509,1,40
737,20180509_ANIMAL1_45min,20180509,1,45
738,20180509_ANIMAL1_50min,20180509,1,50
739,20180509_ANIMAL1_55min,20180509,1,55
740,20180509_ANIMAL1_5min,20180509,1,5
741,20180509_ANIMAL1_60min,20180509,1,60
742,20180509_ANIMAL2_0min,20180509,2,0
743,20180509_ANIMAL2_10min,20180509,2,10
744,20180509_ANIMAL2_15min,20180509,2,15
745,20180509_ANIMAL2_20min,20180509,2,20
746,20180509_ANIMAL2_25min,20180509,2,25
747,20180509_ANIMAL2_30min,20180509,2,30
748,20180509_ANIMAL2_35min,20180509,2,35
749,20180509_ANIMAL2_45min,20180509,2,45
750,20180509_ANIMAL2_50min,20180509,2,50
751,20180509_ANIMAL2_55min,20180509,2,55
752,20180509_ANIMAL2_5min,20180509,2,5
753,20180509_ANIMAL2_60min,20180509,2,60
754,20180509_ANIMAL3_0min,20180509,3,0
755,20180509_ANIMAL3_10min,20180509,3,10
756,20180509_ANIMAL3_15min,20180509,3,15
757,20180509_ANIMAL3_20min,20180509,3,20
758,20180509_ANIMAL3_25min,20180509,3,25
759,20180509_ANIMAL3_30min,20180509,3,30
760,20180509_ANIMAL3_35min,20180509,3,35
761,20180509_ANIMAL3_40min,20180509,3,40
762,20180509_ANIMAL3_45min,20180509,3,45
763,20180509_ANIMAL3_50min,20180509,3,50
764,20180509_ANIMAL3_55min,20180509,3,55
765,20180509_ANIMAL3_5min,20180509,3,5
766,20180509_ANIMAL3_60min,20180509,3,60
767,20180511_ANIMAL1_0min,20180511,1,0
768,20180511_ANIMAL1_10min,20180511,1,10
769,20180511_ANIMAL1_15min,20180511,1,15
770,20180511_ANIMAL1_20min,20180511,1,20
771,20180511_ANIMAL1_25min,20180511,1,25
772,20180511_ANIMAL1_30min,20180511,1,30
773,20180511_ANIMAL1_5min,20180511,1,5
774,20180511_ANIMAL2_0min,20180511,2,0
775,20180511_ANIMAL2_10min,20180511,2,10
776,20180511_ANIMAL2_15min,20180511,2,15
777,20180511_ANIMAL2_20min,20180511,2,20
778,20180511_ANIMAL2_25min,20180511,2,25
779,20180511_ANIMAL2_30min,20180511,2,30
780,20180511_ANIMAL2_35min,20180511,2,35
781,20180511_ANIMAL2_40min,20180511,2,40
782,20180511_ANIMAL2_45min,20180511,2,45
783,20180511_ANIMAL2_50min,20180511,2,50
784,20180511_ANIMAL2_55min,20180511,2,55
785,20180511_ANIMAL2_5min,20180511,2,5
786,20180511_ANIMAL2_60min,20180511,2,60
787,20180511_ANIMAL3_0min,20180511,3,0
788,20180511_ANIMAL3_10min,20180511,3,10
789,20180511_ANIMAL3_15min,20180511,3,15
790,20180511_ANIMAL3_20min,20180511,3,20
791,20180511_ANIMAL3_25min,20180511,3,25
792,20180511_ANIMAL3_30min,20180511,3,30
793,20180511_ANIMAL3_35min,20180511,3,35
794,20180511_ANIMAL3_40min,20180511,3,40
795,20180511_ANIMAL3_45min,20180511,3,45
796,20180511_ANIMAL3_50min,20180511,3,50
797,20180511_ANIMAL3_55min,20180511,3,55
798,20180511_ANIMAL3_5min,20180511,3,5
799,20180511_ANIMAL3_60min,20180511,3,60
800,20180511_ANIMAL5_0min,20180511,5,0
801,20180511_ANIMAL5_10min,20180511,5,10
802,20180511_ANIMAL5_15min,20180511,5,15
803,20180511_ANIMAL5_20min,20180511,5,20
804,20180511_ANIMAL5_25min,20180511,5,25
805,20180511_ANIMAL5_30min,20180511,5,30
806,20180511_ANIMAL5_35min,20180511,5,35
807,20180511_ANIMAL5_40min,20180511,5,40
808,20180511_ANIMAL5_45min,20180511,5,45
809,20180511_ANIMAL5_50min,20180511,5,50
810,20180511_ANIMAL5_55min,20180511,5,55
811,20180511_ANIMAL5_5min,20180511,5,5
812,20180511_ANIMAL5_60min,20180511,5,60
813,20180511_ANIMAL6_0min,20180511,6,0
814,20180511_ANIMAL6_10min,20180511,6,10
815,20180511_ANIMAL6_15min,20180511,6,15
816,20180511_ANIMAL6_20min,20180511,6,20
817,20180511_ANIMAL6_25min,20180511,6,25
818,20180511_ANIMAL6_30min,20180511,6,30
819,20180511_ANIMAL6_35min,20180511,6,35
820,20180511_ANIMAL6_40min,20180511,6,40
821,20180511_ANIMAL6_45min,20180511,6,45
822,20180511_ANIMAL6_50min,20180511,6,50
823,20180511_ANIMAL6_55min,20180511,6,55
824,20180511_ANIMAL6_5min,20180511,6,5
825,20180511_ANIMAL6_60min,20180511,6,60
826,20180514_ANIMAL1_0min,20180514,1,0
827,20180514_ANIMAL1_10min,20180514,1,10
828,20180514_ANIMAL1_15min,20180514,1,15
829,20180514_ANIMAL1_20min,20180514,1,20
830,20180514_ANIMAL1_25min,20180514,1,25
831,20180514_ANIMAL1_30min,20180514,1,30
832,20180514_ANIMAL1_35min,20180514,1,35
833,20180514_ANIMAL1_40min,20180514,1,40
834,20180514_ANIMAL1_45min,20180514,1,45
835,20180514_ANIMAL1_50min,20180514,1,50
836,20180514_ANIMAL1_55min,20180514,1,55
837,20180514_ANIMAL1_5min,20180514,1,5
838,20180514_ANIMAL1_60min,20180514,1,60
839,20180514_ANIMAL2_0min,20180514,2,0
840,20180514_ANIMAL2_10min,20180514,2,10
841,20180514_ANIMAL2_15min,20180514,2,15
842,20180514_ANIMAL2_20min,20180514,2,20
843,20180514_ANIMAL2_25min,20180514,2,25
844,20180514_ANIMAL2_30min,20180514,2,30
845,20180514_ANIMAL2_35min,20180514,2,35
846,20180514_ANIMAL2_40min,20180514,2,40
847,20180514_ANIMAL2_45min,20180514,2,45
848,20180514_ANIMAL2_50min,20180514,2,50
849,20180514_ANIMAL2_55min,20180514,2,55
850,20180514_ANIMAL2_5min,20180514,2,5
851,20180514_ANIMAL2_60min,20180514,2,60
852,20180514_ANIMAL3_0min,20180514,3,0
853,20180514_ANIMAL3_10min,20180514,3,10
854,20180514_ANIMAL3_15min,20180514,3,15
855,20180514_ANIMAL3_20min,20180514,3,20
856,20180514_ANIMAL3_25min,20180514,3,25
857,20180514_ANIMAL3_30min,20180514,3,30
858,20180514_ANIMAL3_35min,20180514,3,35
859,20180514_ANIMAL3_40min,20180514,3,40
860,20180514_ANIMAL3_45min,20180514,3,45
861,20180514_ANIMAL3_50min,20180514,3,50
862,20180514_ANIMAL3_55min,20180514,3,55
863,20180514_ANIMAL3_5min,20180514,3,5
864,20180514_ANIMAL3_60min,20180514,3,60
865,20180514_ANIMAL4_0min,20180514,4,0
866,20180514_ANIMAL4_10min,20180514,4,10
867,20180514_ANIMAL4_15min,20180514,4,15
868,20180514_ANIMAL4_20min,20180514,4,20
869,20180514_ANIMAL4_25min,20180514,4,25
870,20180514_ANIMAL4_30min,20180514,4,30
871,20180514_ANIMAL4_35min,20180514,4,35
872,20180514_ANIMAL4_40min,20180514,4,40
873,20180514_ANIMAL4_45min,20180514,4,45
874,20180514_ANIMAL4_50min,20180514,4,50
875,20180514_ANIMAL4_55min,20180514,4,55
876,20180514_ANIMAL4_5min,20180514,4,5
877,20180514_ANIMAL4_60min,20180514,4,60
878,20180514_ANIMAL5_0min,20180514,5,0
879,20180514_ANIMAL5_10min,20180514,5,10
880,20180514_ANIMAL5_15min,20180514,5,15
881,20180514_ANIMAL5_20min,20180514,5,20
882,20180514_ANIMAL5_25min,20180514,5,25
883,20180514_ANIMAL5_30min,20180514,5,30
884,20180514_ANIMAL5_35min,20180514,5,35
885,20180514_ANIMAL5_40min,20180514,5,40
886,20180514_ANIMAL5_45min,20180514,5,45
887,20180514_ANIMAL5_50min,20180514,5,50
888,20180514_ANIMAL5_55min,20180514,5,55
889,20180514_ANIMAL5_5min,20180514,5,5
890,20180514_ANIMAL5_60min,20180514,5,60
891,20180514_ANIMAL6_0min,20180514,6,0
892,20180514_ANIMAL6_10min,20180514,6,10
893,20180514_ANIMAL6_15min,20180514,6,15
894,20180514_ANIMAL6_20min,20180514,6,20
895,20180514_ANIMAL6_25min,20180514,6,25
896,20180514_ANIMAL6_30min,20180514,6,30
897,20180514_ANIMAL6_35min,20180514,6,35
898,20180514_ANIMAL6_40min,20180514,6,40
899,20180514_ANIMAL6_45min,20180514,6,45
900,20180514_ANIMAL6_50min,20180514,6,50
901,20180514_ANIMAL6_55min,20180514,6,55
902,20180514_ANIMAL6_5min,20180514,6,5
903,20180514_ANIMAL6_60min,20180514,6,60
904,20180515_ANIMAL1_0min,20180515,1,0
905,20180515_ANIMAL1_10min,20180515,1,10
906,20180515_ANIMAL1_15min,20180515,1,15
907,20180515_ANIMAL1_20min,20180515,1,20
908,20180515_ANIMAL1_25min,20180515,1,25
909,20180515_ANIMAL1_30min,20180515,1,30
910,20180515_ANIMAL1_35min,20180515,1,35
911,20180515_ANIMAL1_40min,20180515,1,40
912,20180515_ANIMAL1_45min,20180515,1,45
913,20180515_ANIMAL1_50min,20180515,1,50
914,20180515_ANIMAL1_55min,20180515,1,55
915,20180515_ANIMAL1_5min,20180515,1,5
916,20180515_ANIMAL1_60min,20180515,1,60
917,20180515_ANIMAL2_0min,20180515,2,0
918,20180515_ANIMAL2_10min,20180515,2,10
919,20180515_ANIMAL2_15min,20180515,2,15
920,20180515_ANIMAL2_20min,20180515,2,20
921,20180515_ANIMAL2_25min,20180515,2,25
922,20180515_ANIMAL2_30min,20180515,2,30
923,20180515_ANIMAL2_35min,20180515,2,35
924,20180515_ANIMAL2_40min,20180515,2,40
925,20180515_ANIMAL2_45min,20180515,2,45
926,20180515_ANIMAL2_50min,20180515,2,50
927,20180515_ANIMAL2_55min,20180515,2,55
928,20180515_ANIMAL2_5min,20180515,2,5
929,20180515_ANIMAL2_60min,20180515,2,60
930,20180515_ANIMAL3_0min,20180515,3,0
931,20180515_ANIMAL3_10min,20180515,3,10
932,20180515_ANIMAL3_15min,20180515,3,15
933,20180515_ANIMAL3_20min,20180515,3,20
934,20180515_ANIMAL3_25min,20180515,3,25
935,20180515_ANIMAL3_30min,20180515,3,30
936,20180515_ANIMAL3_35min,20180515,3,35
937,20180515_ANIMAL3_40min,20180515,3,40
938,20180515_ANIMAL3_45min,20180515,3,45
939,20180515_ANIMAL3_50min,20180515,3,50
940,20180515_ANIMAL3_55min,20180515,3,55
941,20180515_ANIMAL3_5min,20180515,3,5
942,20180515_ANIMAL3_60min,20180515,3,60
943,20180516_ANIMAL1_0min,20180516,1,0
944,20180516_ANIMAL1_10min,20180516,1,10
945,20180516_ANIMAL1_15min,20180516,1,15
946,20180516_ANIMAL1_20min,20180516,1,20
947,20180516_ANIMAL1_25min,20180516,1,25
948,20180516_ANIMAL1_30min,20180516,1,30
949,20180516_ANIMAL1_35min,20180516,1,35
950,20180516_ANIMAL1_40min,20180516,1,40
951,20180516_ANIMAL1_45min,20180516,1,45
952,20180516_ANIMAL1_50min,20180516,1,50
953,20180516_ANIMAL1_55min,20180516,1,55
954,20180516_ANIMAL1_5min,20180516,1,5
955,20180516_ANIMAL1_60min,20180516,1,60
956,20180516_ANIMAL2_0min,20180516,2,0
957,20180516_ANIMAL2_10min,20180516,2,10
958,20180516_ANIMAL2_15min,20180516,2,15
959,20180516_ANIMAL2_20min,20180516,2,20
960,20180516_ANIMAL2_25min,20180516,2,25
961,20180516_ANIMAL2_30min,20180516,2,30
962,20180516_ANIMAL2_35min,20180516,2,35
963,20180516_ANIMAL2_40min,20180516,2,40
964,20180516_ANIMAL2_45min,20180516,2,45
965,20180516_ANIMAL2_50min,20180516,2,50
966,20180516_ANIMAL2_55min,20180516,2,55
967,20180516_ANIMAL2_5min,20180516,2,5
968,20180516_ANIMAL2_60min,20180516,2,60
969,20180516_ANIMAL3_0min,20180516,3,0
970,20180516_ANIMAL3_10min,20180516,3,10
971,20180516_ANIMAL3_15min,20180516,3,15
972,20180516_ANIMAL3_20min,20180516,3,20
973,20180516_ANIMAL3_25min,20180516,3,25
974,20180516_ANIMAL3_30min,20180516,3,30
975,20180516_ANIMAL3_35min,20180516,3,35
976,20180516_ANIMAL3_40min,20180516,3,40
977,20180516_ANIMAL3_45min,20180516,3,45
978,20180516_ANIMAL3_50min,20180516,3,50
979,20180516_ANIMAL3_55min,20180516,3,55
980,20180516_ANIMAL3_5min,20180516,3,5
981,20180516_ANIMAL3_60min,20180516,3,60
982,20180516_ANIMAL4_0min,20180516,4,0
983,20180516_ANIMAL4_10min,20180516,4,10
