,file_name,date,animal,minute
984,20180516_ANIMAL4_15min,20180516,4,15
985,20180516_ANIMAL4_20min,20180516,4,20
986,20180516_ANIMAL4_25min,20180516,4,25
987,20180516_ANIMAL4_30min,20180516,4,30
988,20180516_ANIMAL4_35min,20180516,4,35
989,20180516_ANIMAL4_40min,20180516,4,40
990,20180516_ANIMAL4_45min,20180516,4,45
991,20180516_ANIMAL4_50min,20180516,4,50
992,20180516_ANIMAL4_55min,20180516,4,55
993,20180516_ANIMAL4_5min,20180516,4,5
994,20180516_ANIMAL4_60min,20180516,4,60
995,20180516_ANIMAL5_0min,20180516,5,0
996,20180516_ANIMAL5_10min,20180516,5,10
997,20180516_ANIMAL5_15min,20180516,5,15
998,20180516_ANIMAL5_20min,20180516,5,20
999,20180516_ANIMAL5_25min,20180516,5,25
1000,20180516_ANIMAL5_30min,20180516,5,30
1001,20180516_ANIMAL5_35min,20180516,5,35
1002,20180516_ANIMAL5_40min,20180516,5,40
1003,20180516_ANIMAL5_45min,20180516,5,45
1004,20180516_ANIMAL5_50min,20180516,5,50
1005,20180516_ANIMAL5_55min,20180516,5,55
1006,20180516_ANIMAL5_5min,20180516,5,5
1007,20180516_ANIMAL5_60min,20180516,5,60
1008,20180517_ANIMAL1_0min,20180517,1,0
1009,20180517_ANIMAL1_10min,20180517,1,10
1010,20180517_ANIMAL1_15min,20180517,1,15
1011,20180517_ANIMAL1_20min,20180517,1,20
1012,20180517_ANIMAL1_25min,20180517,1,25
1013,20180517_ANIMAL1_30min,20180517,1,30
1014,20180517_ANIMAL1_35min,20180517,1,35
1015,20180517_ANIMAL1_40min,20180517,1,40
1016,20180517_ANIMAL1_45min,20180517,1,45
1017,20180517_ANIMAL1_50min,20180517,1,50
1018,20180517_ANIMAL1_55min,20180517,1,55
1019,20180517_ANIMAL1_5min,20180517,1,5
1020,20180517_ANIMAL1_60min,20180517,1,60
1021,20180719_ANIMAL2_0min,20180719,2,0
1022,20180719_ANIMAL2_10min,20180719,2,10
1023,20180719_ANIMAL2_15min,20180719,2,15
1024,20180719_ANIMAL2_20min,20180719,2,20
1025,20180719_ANIMAL2_25min,20180719,2,25
1026,20180719_ANIMAL2_30min,20180719,2,30
1027,20180719_ANIMAL2_35min,20180719,2,35
1028,20180719_ANIMAL2_40min,20180719,2,40
1029,20180719_ANIMAL2_45min,20180719,2,45
1030,20180719_ANIMAL2_50min,20180719,2,50
1031,20180719_ANIMAL2_55min,20180719,2,55
1032,20180719_ANIMAL2_5min,20180719,2,5
1033,20180719_ANIMAL2_60min,20180719,2,60
1034,20180719_ANIMAL3_0min,20180719,3,0
1035,20180719_ANIMAL3_10min,20180719,3,10
1036,20180719_ANIMAL3_15min,20180719,3,15
1037,20180719_ANIMAL3_20min,20180719,3,20
1038,20180719_ANIMAL3_25min,20180719,3,25
1039,20180719_ANIMAL3_30min,20180719,3,30
1040,20180719_ANIMAL3_35min,20180719,3,35
1041,20180719_ANIMAL3_40min,20180719,3,40
1042,20180719_ANIMAL3_45min,20180719,3,45
1043,20180719_ANIMAL3_50min,20180719,3,50
1044,20180719_ANIMAL3_55min,20180719,3,55
1045,20180719_ANIMAL3_5min,20180719,3,5
1046,20180719_ANIMAL3_60min,20180719,3,60
1047,20180724_ANIMAL1_0min,20180724,1,0
1048,20180724_ANIMAL1_10min,20180724,1,10
1049,20180724_ANIMAL1_15min,20180724,1,15
1050,20180724_ANIMAL1_20min,20180724,1,20
1051,20180724_ANIMAL1_25min,20180724,1,25
1052,20180724_ANIMAL1_30min,20180724,1,30
1053,20180724_ANIMAL1_35min,20180724,1,35
1054,20180724_ANIMAL1_40min,20180724,1,40
1055,20180724_ANIMAL1_45min,20180724,1,45
1056,20180724_ANIMAL1_50min,20180724,1,50
1057,20180724_ANIMAL1_55min,20180724,1,55
1058,20180724_ANIMAL1_5min,20180724,1,5
1059,20180724_ANIMAL1_60min,20180724,1,60
1060,20180724_ANIMAL2_0min,20180724,2,0
1061,20180724_ANIMAL2_10min,20180724,2,10
1062,20180724_ANIMAL2_15min,20180724,2,15
1063,20180724_ANIMAL2_20min,20180724,2,20
1064,20180724_ANIMAL2_25min,20180724,2,25
1065,20180724_ANIMAL2_30min,20180724,2,30
1066,20180724_ANIMAL2_35min,20180724,2,35
1067,20180724_ANIMAL2_40min,20180724,2,40
1068,20180724_ANIMAL2_45min,20180724,2,45
1069,20180724_ANIMAL2_50min,20180724,2,50
1070,20180724_ANIMAL2_55min,20180724,2,55
1071,20180724_ANIMAL2_5min,20180724,2,5
1072,20180724_ANIMAL2_60min,20180724,2,60
1073,20180724_ANIMAL3_0min,20180724,3,0
1074,20180724_ANIMAL3_10min,20180724,3,10
1075,20180724_ANIMAL3_15min,20180724,3,15
1076,20180724_ANIMAL3_20min,20180724,3,20
1077,20180724_ANIMAL3_25min,20180724,3,25
1078,20180724_ANIMAL3_30min,20180724,3,30
1079,20180724_ANIMAL3_5min,20180724,3,5
1080,20180724_ANIMAL4_0min,20180724,4,0
1081,20180724_ANIMAL4_10min,20180724,4,10
1082,20180724_ANIMAL4_15min,20180724,4,15
1083,20180724_ANIMAL4_20min,20180724,4,20
1084,20180724_ANIMAL4_25min,20180724,4,25
1085,20180724_ANIMAL4_30min,20180724,4,30
1086,20180724_ANIMAL4_35min,20180724,4,35
1087,20180724_ANIMAL4_40min,20180724,4,40
1088,20180724_ANIMAL4_45min,20180724,4,45
1089,20180724_ANIMAL4_50min,20180724,4,50
1090,20180724_ANIMAL4_55min,20180724,4,55
1091,20180724_ANIMAL4_5min,20180724,4,5
1092,20180724_ANIMAL4_60min,20180724,4,60
1093,20180724_ANIMAL5_0min,20180724,5,0
1094,20180724_ANIMAL5_10min,20180724,5,10
1095,20180724_ANIMAL5_15min,20180724,5,15
1096,20180724_ANIMAL5_20min,20180724,5,20
1097,20180724_ANIMAL5_25min,20180724,5,25
1098,20180724_ANIMAL5_30min,20180724,5,30
1099,20180724_ANIMAL5_35min,20180724,5,35
1100,20180724_ANIMAL5_40min,20180724,5,40
1101,20180724_ANIMAL5_45min,20180724,5,45
1102,20180724_ANIMAL5_50min,20180724,5,50
1103,20180724_ANIMAL5_55min,20180724,5,55
1104,20180724_ANIMAL5_5min,20180724,5,5
1105,20180724_ANIMAL5_60min,20180724,5,60
1106,20180725_ANIMAL1_0min,20180725,1,0
1107,20180725_ANIMAL1_10min,20180725,1,10
1108,20180725_ANIMAL1_15min,20180725,1,15
1109,20180725_ANIMAL1_20min,20180725,1,20
1110,20180725_ANIMAL1_25min,20180725,1,25
1111,20180725_ANIMAL1_30min,20180725,1,30
1112,20180725_ANIMAL1_35min,20180725,1,35
1113,20180725_ANIMAL1_40min,20180725,1,40
1114,20180725_ANIMAL1_45min,20180725,1,45
1115,20180725_ANIMAL1_50min,20180725,1,50
1116,20180725_ANIMAL1_55min,20180725,1,55
1117,20180725_ANIMAL1_5min,20180725,1,5
1118,20180725_ANIMAL1_60min,20180725,1,60
1119,20180725_ANIMAL2_0min,20180725,2,0
1120,20180725_ANIMAL2_10min,20180725,2,10
1121,20180725_ANIMAL2_15min,20180725,2,15
1122,20180725_ANIMAL2_20min,20180725,2,20
1123,20180725_ANIMAL2_25min,20180725,2,25
1124,20180725_ANIMAL2_30min,20180725,2,30
1125,20180725_ANIMAL2_35min,20180725,2,35
1126,20180725_ANIMAL2_40min,20180725,2,40
1127,20180725_ANIMAL2_45min,20180725,2,45
1128,20180725_ANIMAL2_50min,20180725,2,50
1129,20180725_ANIMAL2_55min,20180725,2,55
1130,20180725_ANIMAL2_5min,20180725,2,5
1131,20180725_ANIMAL2_60min,20180725,2,60
1132,20180725_ANIMAL3_0min,20180725,3,0
1133,20180725_ANIMAL3_10min,20180725,3,10
1134,20180725_ANIMAL3_15min,20180725,3,15
1135,20180725_ANIMAL3_20min,20180725,3,20
1136,20180725_ANIMAL3_25min,20180725,3,25
1137,20180725_ANIMAL3_30min,20180725,3,30
1138,20180725_ANIMAL3_35min,20180725,3,35
1139,20180725_ANIMAL3_40min,20180725,3,40
1140,20180725_ANIMAL3_45min,20180725,3,45
1141,20180725_ANIMAL3_50min,20180725,3,50
1142,20180725_ANIMAL3_55min,20180725,3,55
1143,20180725_ANIMAL3_5min,20180725,3,5
1144,20180725_ANIMAL3_60min,20180725,3,60
1145,20180801_ANIMAL1_0min,20180801,1,0
1146,20180801_ANIMAL1_10min,20180801,1,10
1147,20180801_ANIMAL1_15min,20180801,1,15
1148,20180801_ANIMAL1_20min,20180801,1,20
1149,20180801_ANIMAL1_25min,20180801,1,25
1150,20180801_ANIMAL1_30min,20180801,1,30
1151,20180801_ANIMAL1_35min,20180801,1,35
1152,20180801_ANIMAL1_40min,20180801,1,40
1153,20180801_ANIMAL1_45min,20180801,1,45
1154,20180801_ANIMAL1_50min,20180801,1,50
1155,20180801_ANIMAL1_55min,20180801,1,55
1156,20180801_ANIMAL1_5min,20180801,1,5
1157,20180801_ANIMAL1_60min,20180801,1,60
1158,20180801_ANIMAL2_0min,20180801,2,0
1159,20180801_ANIMAL2_10min,20180801,2,10
1160,20180801_ANIMAL2_15min,20180801,2,15
1161,20180801_ANIMAL2_20min,20180801,2,20
1162,20180801_ANIMAL2_25min,20180801,2,25
1163,20180801_ANIMAL2_30min,20180801,2,30
1164,20180801_ANIMAL2_35min,20180801,2,35
1165,20180801_ANIMAL2_40min,20180801,2,40
1166,20180801_ANIMAL2_45min,20180801,2,45
1167,20180801_ANIMAL2_50min,20180801,2,50
1168,20180801_ANIMAL2_55min,20180801,2,55
1169,20180801_ANIMAL2_5min,20180801,2,5
1170,20180801_ANIMAL2_60min,20180801,2,60
1171,20180801_ANIMAL3_0min,20180801,3,0
1172,20180801_ANIMAL3_10min,20180801,3,10
1173,20180801_ANIMAL3_15min,20180801,3,15
1174,20180801_ANIMAL3_20min,20180801,3,20
1175,20180801_ANIMAL3_25min,20180801,3,25
1176,20180801_ANIMAL3_30min,20180801,3,30
1177,20180801_ANIMAL3_35min,20180801,3,35
1178,20180801_ANIMAL3_40min,20180801,3,40
1179,20180801_ANIMAL3_45min,20180801,3,45
1180,20180801_ANIMAL3_50min,20180801,3,50
1181,20180801_ANIMAL3_55min,20180801,3,55
1182,20180801_ANIMAL3_5min,20180801,3,5
1183,20180801_ANIMAL3_60min,20180801,3,60
1184,20180801_ANIMAL4_0min,20180801,4,0
1185,20180801_ANIMAL4_10min,20180801,4,10
1186,20180801_ANIMAL4_15min,20180801,4,15
1187,20180801_ANIMAL4_20min,20180801,4,20
1188,20180801_ANIMAL4_25min,20180801,4,25
1189,20180801_ANIMAL4_30min,20180801,4,30
1190,20180801_ANIMAL4_35min,20180801,4,35
1191,20180801_ANIMAL4_40min,20180801,4,40
1192,20180801_ANIMAL4_45min,20180801,4,45
1193,20180801_ANIMAL4_50min,20180801,4,50
1194,20180801_ANIMAL4_55min,20180801,4,55
1195,20180801_ANIMAL4_5min,20180801,4,5
1196,20180801_ANIMAL4_60min,20180801,4,60
1197,20180801_ANIMAL5_0min,20180801,5,0
1198,20180801_ANIMAL5_10min,20180801,5,10
1199,20180801_ANIMAL5_15min,20180801,5,15
1200,20180801_ANIMAL5_20min,20180801,5,20
1201,20180801_ANIMAL5_25min,20180801,5,25
1202,20180801_ANIMAL5_30min,20180801,5,30
1203,20180801_ANIMAL5_35min,20180801,5,35
1204,20180801_ANIMAL5_40min,20180801,5,40
1205,20180801_ANIMAL5_45min,20180801,5,45
1206,20180801_ANIMAL5_50min,20180801,5,50
1207,20180801_ANIMAL5_55min,20180801,5,55
1208,20180801_ANIMAL5_5min,20180801,5,5
1209,20180801_ANIMAL5_60min,20180801,5,60
1210,20180802_ANIMAL1_0min,20180802,1,0
1211,20180802_ANIMAL1_10min,20180802,1,10
1212,20180802_ANIMAL1_15min,20180802,1,15
1213,20180802_ANIMAL1_20min,20180802,1,20
1214,20180802_ANIMAL1_25min,20180802,1,25
1215,20180802_ANIMAL1_30min,20180802,1,30
1216,20180802_ANIMAL1_35min,20180802,1,35
1217,20180802_ANIMAL1_40min,20180802,1,40
1218,20180802_ANIMAL1_45min,20180802,1,45
1219,20180802_ANIMAL1_50min,20180802,1,50
1220,20180802_ANIMAL1_55min,20180802,1,55
1221,20180802_ANIMAL1_5min,20180802,1,5
1222,20180802_ANIMAL1_60min,20180802,1,60
1223,20180802_ANIMAL2_0min,20180802,2,0
1224,20180802_ANIMAL2_10min,20180802,2,10
1225,20180802_ANIMAL2_15min,20180802,2,15
1226,20180802_ANIMAL2_20min,20180802,2,20
1227,20180802_ANIMAL2_25min,20180802,2,25
1228,20180802_ANIMAL2_30min,20180802,2,30
1229,20180802_ANIMAL2_35min,20180802,2,35
1230,20180802_ANIMAL2_40min,20180802,2,40
1231,20180802_ANIMAL2_45min,20180802,2,45
1232,20180802_ANIMAL2_50min,20180802,2,50
1233,20180802_ANIMAL2_55min,20180802,2,55
1234,20180802_ANIMAL2_5min,20180802,2,5
1235,20180802_ANIMAL2_60min,20180802,2,60
1236,20180802_ANIMAL3_0min,20180802,3,0
1237,20180802_ANIMAL3_10min,20180802,3,10
1238,20180802_ANIMAL3_15min,20180802,3,15
1239,20180802_ANIMAL3_20min,20180802,3,20
1240,20180802_ANIMAL3_25min,20180802,3,25
1241,20180802_ANIMAL3_30min,20180802,3,30
1242,20180802_ANIMAL3_35min,20180802,3,35
1243,20180802_ANIMAL3_40min,20180802,3,40
1244,20180802_ANIMAL3_45min,20180802,3,45
1245,20180802_ANIMAL3_50min,20180802,3,50
1246,20180802_ANIMAL3_55min,20180802,3,55
1247,20180802_ANIMAL3_5min,20180802,3,5
1248,20180802_ANIMAL3_60min,20180802,3,60
1249,20180803_ANIMAL1_0min,20180803,1,0
1250,20180803_ANIMAL1_10min,20180803,1,10
1251,20180803_ANIMAL1_15min,20180803,1,15
1252,20180803_ANIMAL1_20min,20180803,1,20
1253,20180803_ANIMAL1_25min,20180803,1,25
1254,20180803_ANIMAL1_30min,20180803,1,30
1255,20180803_ANIMAL1_35min,20180803,1,35
1256,20180803_ANIMAL1_40min,20180803,1,40
1257,20180803_ANIMAL1_45min,20180803,1,45
1258,20180803_ANIMAL1_50min,20180803,1,50
1259,20180803_ANIMAL1_55min,20180803,1,55
1260,20180803_ANIMAL1_5min,20180803,1,5
1261,20180803_ANIMAL1_60min,20180803,1,60
1262,20180807_ANIMAL1_0min,20180807,1,0
1263,20180807_ANIMAL1_10min,20180807,1,10
1264,20180807_ANIMAL1_15min,20180807,1,15
1265,20180807_ANIMAL1_20min,20180807,1,20
1266,20180807_ANIMAL1_25min,20180807,1,25
1267,20180807_ANIMAL1_30min,20180807,1,30
1268,20180807_ANIMAL1_35min,20180807,1,35
1269,20180807_ANIMAL1_40min,20180807,1,40
1270,20180807_ANIMAL1_45min,20180807,1,45
1271,20180807_ANIMAL1_50min,20180807,1,50
1272,20180807_ANIMAL1_55min,20180807,1,55
1273,20180807_ANIMAL1_5min,20180807,1,5
1274,20180807_ANIMAL1_60min,20180807,1,60
1275,20180807_ANIMAL2_0min,20180807,2,0
1276,20180807_ANIMAL2_10min,20180807,2,10
1277,20180807_ANIMAL2_15min,20180807,2,15
1278,20180807_ANIMAL2_20min,20180807,2,20
1279,20180807_ANIMAL2_25min,20180807,2,25
1280,20180807_ANIMAL2_30min,20180807,2,30
1281,20180807_ANIMAL2_5min,20180807,2,5
1282,20180807_ANIMAL3_0min,20180807,3,0
1283,20180807_ANIMAL3_10min,20180807,3,10
1284,20180807_ANIMAL3_15min,20180807,3,15
1285,20180807_ANIMAL3_20min,20180807,3,20
1286,20180807_ANIMAL3_25min,20180807,3,25
1287,20180807_ANIMAL3_30min,20180807,3,30
1288,20180807_ANIMAL3_35min,20180807,3,35
1289,20180807_ANIMAL3_40min,20180807,3,40
1290,20180807_ANIMAL3_45min,20180807,3,45
1291,20180807_ANIMAL3_55min,20180807,3,55
1292,20180807_ANIMAL3_5min,20180807,3,5
1293,20180807_ANIMAL3_60min,20180807,3,60
1294,20180807_ANIMAL4_0min,20180807,4,0
1295,20180807_ANIMAL4_10min,20180807,4,10
1296,20180807_ANIMAL4_15min,20180807,4,15
1297,20180807_ANIMAL4_20min,20180807,4,20
1298,20180807_ANIMAL4_25min,20180807,4,25
1299,20180807_ANIMAL4_30min,20180807,4,30
1300,20180807_ANIMAL4_35min,20180807,4,35
1301,20180807_ANIMAL4_40min,20180807,4,40
1302,20180807_ANIMAL4_45min,20180807,4,45
1303,20180807_ANIMAL4_50min,20180807,4,50
1304,20180807_ANIMAL4_55min,20180807,4,55
1305,20180807_ANIMAL4_5min,20180807,4,5
1306,20180807_ANIMAL4_60min,20180807,4,60
1307,20180807_ANIMAL5_0min,20180807,5,0
1308,20180807_ANIMAL5_10min,20180807,5,10
1309,20180807_ANIMAL5_15min,20180807,5,15
1310,20180807_ANIMAL5_20min,20180807,5,20
1311,20180807_ANIMAL5_25min,20180807,5,25
1312,20180807_ANIMAL5_30min,20180807,5,30
1313,20180807_ANIMAL5_35min,20180807,5,35
1314,20180807_ANIMAL5_40min,20180807,5,40
1315,20180807_ANIMAL5_45min,20180807,5,45
1316,20180807_ANIMAL5_50min,20180807,5,50
1317,20180807_ANIMAL5_55min,20180807,5,55
1318,20180807_ANIMAL5_5min,20180807,5,5
1319,20180807_ANIMAL5_60min,20180807,5,60
1320,20180811_ANIMAL1_0min,20180811,1,0
1321,20180811_ANIMAL1_10min,20180811,1,10
1322,20180811_ANIMAL1_15min,20180811,1,15
1323,20180811_ANIMAL1_20min,20180811,1,20
1324,20180811_ANIMAL1_25min,20180811,1,25
1325,20180811_ANIMAL1_30min,20180811,1,30
1326,20180811_ANIMAL1_35min,20180811,1,35
1327,20180811_ANIMAL1_40min,20180811,1,40
1328,20180811_ANIMAL1_45min,20180811,1,45
1329,20180811_ANIMAL1_50min,20180811,1,50
1330,20180811_ANIMAL1_55min,20180811,1,55
1331,20180811_ANIMAL1_5min,20180811,1,5
1332,20180811_ANIMAL1_60min,20180811,1,60
1333,20180813_ANIMAL1_0min,20180813,1,0
1334,20180813_ANIMAL1_10min,20180813,1,10
1335,20180813_ANIMAL1_15min,20180813,1,15
1336,20180813_ANIMAL1_20min,20180813,1,20
1337,20180813_ANIMAL1_25min,20180813,1,25
1338,20180813_ANIMAL1_30min,20180813,1,30
1339,20180813_ANIMAL1_35min,20180813,1,35
1340,20180813_ANIMAL1_40min,20180813,1,40
1341,20180813_ANIMAL1_45min,20180813,1,45
1342,20180813_ANIMAL1_50min,20180813,1,50
1343,20180813_ANIMAL1_55min,20180813,1,55
1344,20180813_ANIMAL1_5min,20180813,1,5
1345,20180813_ANIMAL1_60min,20180813,1,60
1346,20180813_ANIMAL2_0min,20180813,2,0
1347,20180813_ANIMAL2_10min,20180813,2,10
1348,20180813_ANIMAL2_15min,20180813,2,15
1349,20180813_ANIMAL2_20min,20180813,2,20
1350,20180813_ANIMAL2_25min,20180813,2,25
1351,20180813_ANIMAL2_30min,20180813,2,30
1352,20180813_ANIMAL2_35min,20180813,2,35
1353,20180813_ANIMAL2_40min,20180813,2,40
1354,20180813_ANIMAL2_45min,20180813,2,45
1355,20180813_ANIMAL2_50min,20180813,2,50
1356,20180813_ANIMAL2_55min,20180813,2,55
1357,20180813_ANIMAL2_5min,20180813,2,5
1358,20180816_ANIMAL1_0min,20180816,1,0
1359,20180816_ANIMAL1_10min,20180816,1,10
1360,20180816_ANIMAL1_15min,20180816,1,15
1361,20180816_ANIMAL1_20min,20180816,1,20
1362,20180816_ANIMAL1_25min,20180816,1,25
1363,20180816_ANIMAL1_30min,20180816,1,30
1364,20180816_ANIMAL1_35min,20180816,1,35
1365,20180816_ANIMAL1_40min,20180816,1,40
1366,20180816_ANIMAL1_45min,20180816,1,45
1367,20180816_ANIMAL1_50min,20180816,1,50
1368,20180816_ANIMAL1_55min,20180816,1,55
1369,20180816_ANIMAL1_5min,20180816,1,5
1370,20180816_ANIMAL1_60min,20180816,1,60
1371,20180817_ANIMAL1_0min,20180817,1,0
1372,20180817_ANIMAL1_10min,20180817,1,10
1373,20180817_ANIMAL1_15min,20180817,1,15
1374,20180817_ANIMAL1_20min,20180817,1,20
1375,20180817_ANIMAL1_25min,20180817,1,25
1376,20180817_ANIMAL1_30min,20180817,1,30
1377,20180817_ANIMAL1_35min,20180817,1,35
1378,20180817_ANIMAL1_40min,20180817,1,40
1379,20180817_ANIMAL1_45min,20180817,1,45
1380,20180817_ANIMAL1_50min,20180817,1,50
1381,20180817_ANIMAL1_55min,20180817,1,55
1382,20180817_ANIMAL1_5min,20180817,1,5
1383,20180817_ANIMAL1_60min,20180817,1,60
1384,20180817_ANIMAL2_0min,20180817,2,0
1385,20180817_ANIMAL2_10min,20180817,2,10
1386,20180817_ANIMAL2_15min,20180817,2,15
1387,20180817_ANIMAL2_20min,20180817,2,20
1388,20180817_ANIMAL2_25min,20180817,2,25
1389,20180817_ANIMAL2_30min,20180817,2,30
1390,20180817_ANIMAL2_35min,20180817,2,35
1391,20180817_ANIMAL2_40min,20180817,2,40
1392,20180817_ANIMAL2_45min,20180817,2,45
1393,20180817_ANIMAL2_50min,20180817,2,50
1394,20180817_ANIMAL2_55min,20180817,2,55
1395,20180817_ANIMAL2_5min,20180817,2,5
1396,20180817_ANIMAL2_60min,20180817,2,60
1397,20180821_ANIMAL1_0min,20180821,1,0
1398,20180821_ANIMAL1_10min,20180821,1,10
1399,20180821_ANIMAL1_15min,20180821,1,15
1400,20180821_ANIMAL1_20min,20180821,1,20
1401,20180821_ANIMAL1_25min,20180821,1,25
1402,20180821_ANIMAL1_30min,20180821,1,30
1403,20180821_ANIMAL1_35min,20180821,1,35
1404,20180821_ANIMAL1_40min,20180821,1,40
1405,20180821_ANIMAL1_45min,20180821,1,45
1406,20180821_ANIMAL1_50min,20180821,1,50
1407,20180821_ANIMAL1_55min,20180821,1,55
1408,20180821_ANIMAL1_5min,20180821,1,5
1409,20180821_ANIMAL1_60min,20180821,1,60
1410,20180821_ANIMAL2_0min,20180821,2,0
1411,20180821_ANIMAL2_10min,20180821,2,10
1412,20180821_ANIMAL2_15min,20180821,2,15
1413,20180821_ANIMAL2_20min,20180821,2,20
1414,20180821_ANIMAL2_5min,20180821,2,5
1415,20180821_ANIMAL3_0min,20180821,3,0
1416,20180821_ANIMAL3_10min,20180821,3,10
1417,20180821_ANIMAL3_15min,20180821,3,15
1418,20180821_ANIMAL3_20min,20180821,3,20
1419,20180821_ANIMAL3_25min,20180821,3,25
1420,20180821_ANIMAL3_30min,20180821,3,30
1421,20180821_ANIMAL3_35min,20180821,3,35
1422,20180821_ANIMAL3_40min,20180821,3,40
1423,20180821_ANIMAL3_45min,20180821,3,45
1424,20180821_ANIMAL3_50min,20180821,3,50
1425,20180821_ANIMAL3_55min,20180821,3,55
1426,20180821_ANIMAL3_5min,20180821,3,5
1427,20180821_ANIMAL3_60min,20180821,3,60
1428,20180827_ANIMAL2_0min,20180827,2,0
1429,20180827_ANIMAL2_10min,20180827,2,10
1430,20180827_ANIMAL2_15min,20180827,2,15
1431,20180827_ANIMAL2_5min,20180827,2,5
1432,20180828_ANIMAL3_0min,20180828,3,0
1433,20180828_ANIMAL3_10min,20180828,3,10
1434,20180828_ANIMAL3_12min,20180828,3,12
1435,20180828_ANIMAL3_14min,20180828,3,14
1436,20180828_ANIMAL3_16min,20180828,3,16
1437,20180828_ANIMAL3_18min,20180828,3,18
1438,20180828_ANIMAL3_20min,20180828,3,20
1439,20180828_ANIMAL3_22min,20180828,3,22
1440,20180828_ANIMAL3_24min,20180828,3,24
1441,20180828_ANIMAL3_26min,20180828,3,26
1442,20180828_ANIMAL3_28min,20180828,3,28
1443,20180828_ANIMAL3_2min,20180828,3,2
1444,20180828_ANIMAL3_30min,20180828,3,30
1445,20180828_ANIMAL3_4min,20180828,3,4
1446,20180828_ANIMAL3_6min,20180828,3,6
1447,20180828_ANIMAL3_8min,20180828,3,8
1448,20180829_ANIMAL1_0min,20180829,1,0
1449,20180829_ANIMAL1_10min,20180829,1,10
1450,20180829_ANIMAL1_15min,20180829,1,15
1451,20180829_ANIMAL1_20min,20180829,1,20
1452,20180829_ANIMAL1_25min,20180829,1,25
1453,20180829_ANIMAL1_30min,20180829,1,30
1454,20180829_ANIMAL1_5min,20180829,1,5
1455,20180831_ANIMAL1_0min,20180831,1,0
1456,20180831_ANIMAL1_10min,20180831,1,10
1457,20180831_ANIMAL1_15min,20180831,1,15
1458,20180831_ANIMAL1_20min,20180831,1,20
1459,20180831_ANIMAL1_25min,20180831,1,25
1460,20180831_ANIMAL1_30min,20180831,1,30
1461,20180831_ANIMAL1_35min,20180831,1,35
